ibge,uf,region
315720,MG,
315720,MG,
315720,MG,
315720,MG,
315720,MG,
315720,MG,
315720,MG,
315720,MG,
315720,MG,
315720,MG,
315720,MG,
315720,MG,
315720,MG,
315720,MG,
315720,MG,
315720,MG,
315720,MG,
315720,MG,
315720,MG,
315720,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,SD
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315780,MG,
315850,MG,
315850,MG,
315850,MG,
315850,MG,
315850,MG,
315850,MG,
315850,MG,
315850,MG,SD
315850,MG,SD
315850,MG,SD
315850,MG,
315850,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,
315895,MG,SD
315895,MG,SD
315895,MG,SD
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,SD
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316060,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,SD
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316553,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,SD
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316720,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,SD
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316830,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,SD
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316860,MG,
316870,MG,
316870,MG,
316870,MG,
316870,MG,
316870,MG,
316870,MG,
316870,MG,
316870,MG,
316870,MG,
316870,MG,
316870,MG,
316870,MG,
316870,MG,
316870,MG,
316870,MG,
316870,MG,
316870,MG,
316870,MG,
316870,MG,
316870,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,SD
316930,MG,SD
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316930,MG,
316935,MG,
316935,MG,
316935,MG,
316935,MG,
316935,MG,
316935,MG,
316935,MG,
316935,MG,
316935,MG,
316935,MG,
316935,MG,
316935,MG,
316935,MG,
316935,MG,
316935,MG,
316935,MG,
316935,MG,
316935,MG,
316935,MG,
316935,MG,
316935,MG,
316935,MG,
316935,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,SD
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
316990,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,SD
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317010,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,SD
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317020,MG,
317070,MG,
317070,MG,
317070,MG,
317070,MG,
317070,MG,SD
317070,MG,SD
317070,MG,SD
317070,MG,
317070,MG,
317070,MG,
317070,MG,
317070,MG,
317070,MG,
317070,MG,
317070,MG,
317070,MG,
317070,MG,
317070,MG,SD
317070,MG,SD
317070,MG,
317070,MG,
317070,MG,
317070,MG,
317070,MG,
317070,MG,
317070,MG,
317070,MG,
317070,MG,
317070,MG,
317070,MG,
317070,MG,
317070,MG,
317070,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,SD
317120,MG,SD
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317120,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,SD
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
317130,MG,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,CO
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500090,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,CO
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500110,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,CO
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500124,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,CO
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500210,MS,
500220,MS,
500220,MS,
500220,MS,
500220,MS,
500220,MS,
500220,MS,
500220,MS,
500220,MS,
500240,MS,
500240,MS,
500240,MS,
500240,MS,
500240,MS,
500240,MS,
500240,MS,
500240,MS,
500240,MS,
500240,MS,
500240,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,CO
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500270,MS,
500280,MS,
500280,MS,
500280,MS,
500280,MS,
500280,MS,
500280,MS,
500280,MS,
500280,MS,
500280,MS,
500280,MS,
500280,MS,
500280,MS,
500280,MS,
500280,MS,CO
500280,MS,
500280,MS,
500280,MS,
500280,MS,
500280,MS,
500280,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,CO
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500290,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,CO
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500370,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,CO
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500380,MS,
500470,MS,
500500,MS,
500500,MS,
500500,MS,
500500,MS,
500500,MS,
500500,MS,
500500,MS,
500500,MS,
500540,MS,
500540,MS,
500540,MS,
500540,MS,
500540,MS,
500620,MS,
500620,MS,
500620,MS,
500620,MS,
500620,MS,
500620,MS,
500620,MS,
500620,MS,
500620,MS,
500620,MS,
500620,MS,CO
500620,MS,
500620,MS,
500620,MS,
500620,MS,
500620,MS,
500620,MS,
500620,MS,
500620,MS,
500620,MS,
500620,MS,
500620,MS,
500620,MS,
500620,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,CO
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500625,MS,
500630,MS,
500630,MS,
500630,MS,
500630,MS,
500630,MS,
500630,MS,
500630,MS,
500630,MS,
500630,MS,
500630,MS,
500630,MS,
500630,MS,
500630,MS,
500630,MS,
500630,MS,
500630,MS,
500630,MS,
500630,MS,
500630,MS,
500630,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,CO
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500660,MS,
500740,MS,
500740,MS,
500740,MS,
500740,MS,
500740,MS,
500740,MS,
500740,MS,
500740,MS,
500740,MS,
500795,MS,
500795,MS,
500795,MS,
500795,MS,
500795,MS,CO
500795,MS,
500795,MS,
500795,MS,
500795,MS,
500795,MS,
500795,MS,
500795,MS,
500795,MS,
500795,MS,
500795,MS,
510020,MT,
510020,MT,
510020,MT,
510020,MT,
510020,MT,
510025,MT,
510025,MT,
510025,MT,
510025,MT,
510025,MT,
510025,MT,
510025,MT,
510025,MT,
510025,MT,
510025,MT,
510025,MT,
510025,MT,
510025,MT,
510025,MT,
510025,MT,
510025,MT,
510025,MT,
510025,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,CO
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,CO
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510030,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,CO
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510040,MT,
510060,MT,
510060,MT,
510060,MT,
510060,MT,
510060,MT,
510060,MT,
510060,MT,
510060,MT,
510060,MT,
510060,MT,
510060,MT,
510060,MT,
510060,MT,
510060,MT,
510060,MT,
510060,MT,
510060,MT,CO
510060,MT,
510060,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510130,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,CO
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510140,MT,
510170,MT,
510170,MT,
510170,MT,
510170,MT,
510170,MT,
510170,MT,
510170,MT,
510170,MT,CO
510170,MT,
510170,MT,
510170,MT,
510170,MT,
510170,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,CO
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510180,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,CO
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510250,MT,
510260,MT,
510260,MT,
510260,MT,
510260,MT,
510260,MT,
510260,MT,
510260,MT,
510260,MT,
510260,MT,
510260,MT,
510260,MT,
510260,MT,
510260,MT,
510260,MT,
510260,MT,
510260,MT,
510260,MT,
510260,MT,
510260,MT,
510260,MT,
510260,MT,
510260,MT,
510260,MT,
510263,MT,
510263,MT,
510263,MT,
510263,MT,
510263,MT,
510263,MT,
510263,MT,
510263,MT,
510263,MT,
510263,MT,
510263,MT,CO
510263,MT,
510263,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510267,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,CO
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510270,MT,
510279,MT,
510279,MT,
510279,MT,
510279,MT,
510279,MT,
510279,MT,
510279,MT,
510279,MT,
510279,MT,
510279,MT,
510305,MT,
510305,MT,
510305,MT,
510305,MT,
510305,MT,
510305,MT,
510305,MT,
510305,MT,
510305,MT,CO
510305,MT,
510305,MT,
510305,MT,
510305,MT,
510305,MT,
510305,MT,
510305,MT,
510305,MT,
510305,MT,
510305,MT,
510305,MT,
510305,MT,
510320,MT,
510320,MT,
510320,MT,
510320,MT,
510320,MT,
510320,MT,
510320,MT,
510320,MT,
510320,MT,
510320,MT,
510320,MT,
510320,MT,
510320,MT,
510320,MT,
510320,MT,
510320,MT,
510320,MT,
510320,MT,
510325,MT,
510325,MT,
510325,MT,
510325,MT,
510325,MT,
510325,MT,
510325,MT,
510325,MT,
510325,MT,
510325,MT,
510325,MT,
510325,MT,
510325,MT,
510325,MT,CO
510325,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510330,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,CO
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510340,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,CO
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510343,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,CO
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510395,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,CO
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510410,MT,
510420,MT,
510420,MT,
510420,MT,
510420,MT,
510420,MT,
510420,MT,
510420,MT,
510420,MT,
510420,MT,
510420,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,CO
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510460,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,CO
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
510480,MT,
