ibge,nu_semana,total_acumulado,total_investigacao,total_confirmado,total_descartado,total_obito_notificado,total_obito_investigado,total_obito_confirmado,total_obito_descartado
431670,44,1,0,0,1,0,0,0,0
431670,45,1,0,0,1,0,0,0,0
431670,46,1,0,0,1,0,0,0,0
431670,47,1,0,0,1,0,0,0,0
431670,48,1,0,0,1,0,0,0,0
431670,50,1,0,0,1,0,0,0,0
431720,16,1,1,0,0,0,0,0,0
431720,17,1,1,0,0,0,0,0,0
431720,18,1,1,0,0,0,0,0,0
431720,19,1,0,0,1,0,0,0,0
431720,20,1,0,0,1,0,0,0,0
431720,21,1,0,0,1,0,0,0,0
431720,22,1,0,0,1,0,0,0,0
431720,23,1,0,0,1,0,0,0,0
431720,24,1,0,0,1,0,0,0,0
431720,25,1,0,0,1,0,0,0,0
431720,26,1,0,0,1,0,0,0,0
431720,27,2,1,0,1,0,0,0,0
431720,28,2,1,0,1,0,0,0,0
431720,29,2,1,0,1,0,0,0,0
431720,30,2,1,0,1,0,0,0,0
431720,31,3,2,0,1,0,0,0,0
431720,32,3,2,0,1,0,0,0,0
431720,33,3,2,0,1,0,0,0,0
431720,34,3,2,0,1,0,0,0,0
431720,35,3,2,0,1,0,0,0,0
431720,36,3,2,0,1,0,0,0,0
431720,37,3,2,0,1,0,0,0,0
431720,38,3,0,0,3,0,0,0,0
431720,39,3,0,0,3,0,0,0,0
431720,40,3,0,0,3,0,0,0,0
431720,41,3,0,0,3,0,0,0,0
431720,42,3,0,0,3,0,0,0,0
431720,43,3,0,0,3,0,0,0,0
431720,44,3,0,0,3,0,0,0,0
431720,45,3,0,0,3,0,0,0,0
431720,46,3,0,0,3,0,0,0,0
431720,47,3,0,0,3,0,0,0,0
431720,48,3,0,0,3,0,0,0,0
431720,50,3,0,0,3,0,0,0,0
431840,7,1,1,0,0,0,0,0,0
431840,8,1,1,0,0,0,0,0,0
431840,9,1,0,0,1,0,0,0,0
431840,10,1,0,0,1,0,0,0,0
431840,11,1,0,0,1,0,0,0,0
431840,12,1,0,0,1,0,0,0,0
431840,13,1,0,0,1,1,0,0,1
431840,14,1,0,0,1,1,0,0,1
431840,15,1,0,0,1,1,0,0,1
431840,16,1,0,0,1,1,0,0,1
431840,17,1,0,0,1,1,0,0,1
431840,18,1,0,0,1,1,0,0,1
431840,19,1,0,0,1,1,0,0,1
431840,20,1,0,0,1,1,0,0,1
431840,21,1,0,0,1,1,0,0,1
431840,22,1,0,0,1,1,0,0,1
431840,23,1,0,0,1,1,0,0,1
431840,24,1,0,0,1,1,0,0,1
431840,25,1,0,0,1,1,0,0,1
431840,26,1,0,0,1,1,0,0,1
431840,27,1,0,0,1,1,0,0,1
431840,28,1,0,0,1,1,0,0,1
431840,29,1,0,0,1,1,0,0,1
431840,30,1,0,0,1,1,0,0,1
431840,31,1,0,0,1,1,0,0,1
431840,32,1,0,0,1,1,0,0,1
431840,33,1,0,0,1,1,0,0,1
431840,34,1,0,0,1,1,0,0,1
431840,35,1,0,0,1,1,0,0,1
431840,36,1,0,0,1,1,0,0,1
431840,37,1,0,0,1,1,0,0,1
431840,38,1,0,0,1,1,0,0,1
431840,39,1,0,0,1,1,0,0,1
431840,40,1,0,0,1,1,0,0,1
431840,41,1,0,0,1,1,0,0,1
431840,42,1,0,0,1,1,0,0,1
431840,43,1,0,0,1,1,0,0,1
431840,44,1,0,0,1,1,0,0,1
431840,45,1,0,0,1,1,0,0,1
431840,46,1,0,0,1,1,0,0,1
431840,47,1,0,0,1,1,0,0,1
431840,48,1,0,0,1,1,0,0,1
431840,50,1,0,0,1,1,0,0,1
431870,19,1,1,0,0,0,0,0,0
431870,20,1,1,0,0,0,0,0,0
431870,21,2,2,0,0,0,0,0,0
431870,22,2,2,0,0,0,0,0,0
431870,23,2,2,0,0,0,0,0,0
431870,24,2,2,0,0,0,0,0,0
431870,25,2,1,1,0,0,0,0,0
431870,26,2,1,1,0,0,0,0,0
431870,27,2,0,1,1,0,0,0,0
431870,28,2,0,1,1,0,0,0,0
431870,29,2,0,1,1,0,0,0,0
431870,30,2,0,1,1,0,0,0,0
431870,31,2,0,1,1,0,0,0,0
431870,32,2,0,1,1,0,0,0,0
431870,33,3,1,1,1,0,0,0,0
431870,34,3,1,1,1,0,0,0,0
431870,35,3,1,1,1,0,0,0,0
431870,36,3,0,1,2,0,0,0,0
431870,37,3,0,1,2,0,0,0,0
431870,38,3,0,1,2,0,0,0,0
431870,39,3,0,1,2,0,0,0,0
431870,40,3,0,1,2,0,0,0,0
431870,41,3,0,1,2,0,0,0,0
431870,42,3,0,1,2,0,0,0,0
431870,43,3,0,1,2,0,0,0,0
431870,44,3,0,1,2,0,0,0,0
431870,45,3,0,1,2,0,0,0,0
431870,46,4,1,1,2,0,0,0,0
431870,47,5,2,1,2,0,0,0,0
431870,48,6,3,1,2,0,0,0,0
431870,50,6,3,1,2,0,0,0,0
432000,7,6,6,0,0,0,0,0,0
432000,8,6,6,0,0,0,0,0,0
432000,9,6,4,0,2,0,0,0,0
432000,10,6,3,0,3,0,0,0,0
432000,11,6,2,0,4,0,0,0,0
432000,12,6,2,0,4,0,0,0,0
432000,13,6,2,0,4,0,0,0,0
432000,14,7,3,0,4,0,0,0,0
432000,15,7,3,0,4,0,0,0,0
432000,16,7,3,0,4,0,0,0,0
432000,17,7,3,0,4,0,0,0,0
432000,18,7,3,0,4,0,0,0,0
432000,19,7,1,0,6,0,0,0,0
432000,20,7,1,0,6,0,0,0,0
432000,21,7,1,0,6,0,0,0,0
432000,22,7,1,0,6,0,0,0,0
432000,23,7,1,0,6,0,0,0,0
432000,24,8,1,0,7,0,0,0,0
432000,25,8,1,0,7,0,0,0,0
432000,26,8,1,0,7,0,0,0,0
432000,27,8,1,0,7,0,0,0,0
432000,28,8,1,0,7,0,0,0,0
432000,29,8,1,0,7,0,0,0,0
432000,30,8,1,0,7,0,0,0,0
432000,31,8,1,0,7,0,0,0,0
432000,32,8,1,0,7,0,0,0,0
432000,33,8,1,0,7,0,0,0,0
432000,34,8,0,1,7,0,0,0,0
432000,35,8,0,1,7,0,0,0,0
432000,36,8,0,1,7,0,0,0,0
432000,37,8,0,1,7,0,0,0,0
432000,38,8,0,1,7,0,0,0,0
432000,39,8,0,1,7,0,0,0,0
432000,40,8,0,1,7,0,0,0,0
432000,41,8,0,1,7,0,0,0,0
432000,42,8,0,1,7,0,0,0,0
432000,43,8,0,1,7,0,0,0,0
432000,44,8,0,1,7,0,0,0,0
432000,45,8,0,1,7,0,0,0,0
432000,46,8,0,1,7,0,0,0,0
432000,47,8,0,1,7,0,0,0,0
432000,48,8,0,1,7,0,0,0,0
432000,50,8,0,1,7,0,0,0,0
432010,7,1,1,0,0,0,0,0,0
432010,8,1,1,0,0,0,0,0,0
432010,9,1,0,0,1,0,0,0,0
432010,10,1,0,0,1,0,0,0,0
432010,11,1,0,0,1,0,0,0,0
432010,12,1,0,0,1,0,0,0,0
432010,13,1,0,0,1,0,0,0,0
432010,14,1,0,0,1,0,0,0,0
432010,15,1,0,0,1,0,0,0,0
432010,16,1,0,0,1,0,0,0,0
432010,17,1,0,0,1,0,0,0,0
432010,18,1,0,0,1,0,0,0,0
432010,19,1,0,0,1,0,0,0,0
432010,20,1,0,0,1,0,0,0,0
432010,21,1,0,0,1,0,0,0,0
432010,22,1,0,0,1,0,0,0,0
432010,23,1,0,0,1,0,0,0,0
432010,24,1,0,0,1,0,0,0,0
432010,25,1,0,0,1,0,0,0,0
432010,26,1,0,0,1,0,0,0,0
432010,27,1,0,0,1,0,0,0,0
432010,28,1,0,0,1,0,0,0,0
432010,29,1,0,0,1,0,0,0,0
432010,30,1,0,0,1,0,0,0,0
432010,31,1,0,0,1,0,0,0,0
432010,32,1,0,0,1,0,0,0,0
432010,33,1,0,0,1,0,0,0,0
432010,34,1,0,0,1,0,0,0,0
432010,35,1,0,0,1,0,0,0,0
432010,36,1,0,0,1,0,0,0,0
432010,37,1,0,0,1,0,0,0,0
432010,38,1,0,0,1,0,0,0,0
432010,39,1,0,0,1,0,0,0,0
432010,40,1,0,0,1,0,0,0,0
432010,41,1,0,0,1,0,0,0,0
432010,42,1,0,0,1,0,0,0,0
432010,43,1,0,0,1,0,0,0,0
432010,44,1,0,0,1,0,0,0,0
432010,45,1,0,0,1,0,0,0,0
432010,46,1,0,0,1,0,0,0,0
432010,47,1,0,0,1,0,0,0,0
432010,48,1,0,0,1,0,0,0,0
432010,50,1,0,0,1,0,0,0,0
432026,37,1,1,0,0,0,0,0,0
432026,38,1,1,0,0,0,0,0,0
432026,39,1,1,0,0,0,0,0,0
432026,40,1,1,0,0,0,0,0,0
432026,41,1,1,0,0,0,0,0,0
432026,42,1,1,0,0,0,0,0,0
432026,43,1,1,0,0,0,0,0,0
432026,44,1,1,0,0,0,0,0,0
432026,45,1,1,0,0,0,0,0,0
432026,46,1,1,0,0,0,0,0,0
432026,47,1,0,0,1,0,0,0,0
432026,48,1,0,0,1,0,0,0,0
432026,50,1,0,0,1,0,0,0,0
432110,36,1,1,0,0,0,0,0,0
432110,37,1,1,0,0,0,0,0,0
432110,38,1,1,0,0,0,0,0,0
432110,39,1,1,0,0,0,0,0,0
432110,40,1,1,0,0,0,0,0,0
432110,41,1,1,0,0,0,0,0,0
432110,42,1,1,0,0,0,0,0,0
432110,43,1,1,0,0,0,0,0,0
432110,44,1,1,0,0,0,0,0,0
432110,45,1,1,0,0,0,0,0,0
432110,46,1,1,0,0,0,0,0,0
432110,47,1,1,0,0,0,0,0,0
432110,48,1,0,0,1,0,0,0,0
432110,50,1,0,0,1,0,0,0,0
432160,19,1,1,0,0,0,0,0,0
432160,20,1,1,0,0,0,0,0,0
432160,21,1,1,0,0,0,0,0,0
432160,22,1,1,0,0,0,0,0,0
432160,23,1,1,0,0,0,0,0,0
432160,24,1,1,0,0,0,0,0,0
432160,25,1,1,0,0,0,0,0,0
432160,26,1,1,0,0,0,0,0,0
432160,27,1,1,0,0,0,0,0,0
432160,28,1,1,0,0,0,0,0,0
432160,29,1,1,0,0,0,0,0,0
432160,30,1,1,0,0,0,0,0,0
432160,31,1,1,0,0,0,0,0,0
432160,32,1,1,0,0,0,0,0,0
432160,33,1,1,0,0,0,0,0,0
432160,34,1,0,0,1,0,0,0,0
432160,35,1,0,0,1,0,0,0,0
432160,36,1,0,0,1,0,0,0,0
432160,37,1,0,0,1,0,0,0,0
432160,38,1,0,0,1,0,0,0,0
432160,39,1,0,0,1,0,0,0,0
432160,40,1,0,0,1,0,0,0,0
432160,41,1,0,0,1,0,0,0,0
432160,42,1,0,0,1,0,0,0,0
432160,43,1,0,0,1,0,0,0,0
432160,44,1,0,0,1,0,0,0,0
432160,45,1,0,0,1,0,0,0,0
432160,46,1,0,0,1,0,0,0,0
432160,47,1,0,0,1,0,0,0,0
432160,48,1,0,0,1,0,0,0,0
432160,50,1,0,0,1,0,0,0,0
432180,34,1,1,0,0,0,0,0,0
432180,35,2,2,0,0,0,0,0,0
432180,36,2,1,0,1,0,0,0,0
432180,37,2,1,0,1,0,0,0,0
432180,38,2,1,0,1,0,0,0,0
432180,39,2,1,0,1,0,0,0,0
432180,40,2,1,0,1,0,0,0,0
432180,41,2,1,0,1,0,0,0,0
432180,42,2,1,0,1,0,0,0,0
432180,43,2,1,0,1,0,0,0,0
432180,44,2,1,0,1,0,0,0,0
432180,45,2,1,0,1,0,0,0,0
432180,46,2,1,0,1,0,0,0,0
432180,47,2,1,0,1,0,0,0,0
432180,48,2,1,0,1,0,0,0,0
432180,50,2,1,0,1,0,0,0,0
432210,31,1,1,0,0,0,0,0,0
432210,32,1,1,0,0,0,0,0,0
432210,33,1,0,0,1,0,0,0,0
432210,34,1,0,0,1,0,0,0,0
432210,35,1,0,0,1,0,0,0,0
432210,36,1,0,0,1,0,0,0,0
432210,37,1,0,0,1,0,0,0,0
432210,38,1,0,0,1,0,0,0,0
432210,39,1,0,0,1,0,0,0,0
432210,40,1,0,0,1,0,0,0,0
432210,41,1,0,0,1,0,0,0,0
432210,42,1,0,0,1,0,0,0,0
432210,43,1,0,0,1,0,0,0,0
432210,44,1,0,0,1,0,0,0,0
432210,45,1,0,0,1,0,0,0,0
432210,46,1,0,0,1,0,0,0,0
432210,47,1,0,0,1,0,0,0,0
432210,48,1,0,0,1,0,0,0,0
432210,50,1,0,0,1,0,0,0,0
432240,7,1,1,0,0,0,0,0,0
432240,8,1,1,0,0,0,0,0,0
432240,9,1,1,0,0,0,0,0,0
432240,10,1,1,0,0,0,0,0,0
432240,11,2,2,0,0,0,0,0,0
432240,12,2,2,0,0,0,0,0,0
432240,13,2,2,0,0,0,0,0,0
432240,14,2,2,0,0,0,0,0,0
432240,15,2,2,0,0,1,1,0,0
432240,16,2,2,0,0,1,1,0,0
432240,17,2,2,0,0,1,1,0,0
432240,18,2,2,0,0,1,1,0,0
432240,19,2,2,0,0,1,1,0,0
432240,20,2,2,0,0,1,1,0,0
432240,21,2,2,0,0,1,1,0,0
432240,22,2,2,0,0,1,1,0,0
432240,23,2,0,0,2,1,1,0,0
432240,24,2,0,0,2,1,1,0,0
432240,25,2,0,0,2,1,1,0,0
432240,26,2,0,0,2,1,1,0,0
432240,27,2,0,0,2,1,1,0,0
432240,28,2,0,0,2,1,1,0,0
432240,29,2,0,0,2,1,1,0,0
432240,30,2,0,0,2,1,1,0,0
432240,31,2,0,0,2,1,1,0,0
432240,32,2,0,0,2,1,1,0,0
432240,33,2,0,0,2,1,0,0,1
432240,34,2,0,0,2,1,0,0,1
432240,35,2,0,0,2,1,0,0,1
432240,36,2,0,0,2,1,0,0,1
432240,37,2,0,0,2,1,0,0,1
432240,38,2,0,0,2,1,0,0,1
432240,39,2,0,0,2,1,0,0,1
432240,40,2,0,0,2,1,0,0,1
432240,41,2,0,0,2,1,0,0,1
432240,42,2,0,0,2,1,0,0,1
432240,43,2,0,0,2,1,0,0,1
432240,44,2,0,0,2,1,0,0,1
432240,45,2,0,0,2,1,0,0,1
432240,46,2,0,0,2,1,0,0,1
432240,47,2,0,0,2,1,0,0,1
432240,48,2,0,0,2,1,0,0,1
432240,50,2,0,0,2,1,0,0,1
432300,7,2,2,0,0,0,0,0,0
432300,8,3,3,0,0,0,0,0,0
432300,9,5,3,0,2,0,0,0,0
432300,10,7,5,0,2,0,0,0,0
432300,11,8,4,0,4,0,0,0,0
432300,12,8,4,0,4,0,0,0,0
432300,13,8,4,0,4,0,0,0,0
432300,14,8,4,0,4,0,0,0,0
432300,15,8,4,0,4,0,0,0,0
432300,16,8,4,0,4,0,0,0,0
432300,17,8,4,0,4,0,0,0,0
432300,18,8,4,0,4,0,0,0,0
432300,19,8,2,0,6,0,0,0,0
432300,20,8,2,0,6,0,0,0,0
432300,21,8,2,0,6,0,0,0,0
432300,22,8,2,0,6,0,0,0,0
432300,23,8,1,0,7,0,0,0,0
432300,24,8,1,0,7,0,0,0,0
432300,25,8,1,0,7,0,0,0,0
432300,26,8,1,0,7,0,0,0,0
432300,27,8,1,0,7,0,0,0,0
432300,28,8,1,0,7,0,0,0,0
432300,29,9,2,0,7,0,0,0,0
432300,30,9,2,0,7,0,0,0,0
432300,31,9,1,1,7,0,0,0,0
432300,32,9,1,1,7,0,0,0,0
432300,33,9,1,1,7,0,0,0,0
432300,34,9,1,1,7,0,0,0,0
432300,35,9,1,1,7,0,0,0,0
432300,36,9,1,1,7,0,0,0,0
432300,37,9,1,1,7,0,0,0,0
432300,38,9,1,1,7,0,0,0,0
432300,39,11,3,1,7,1,1,0,0
432300,40,11,3,1,7,1,1,0,0
432300,41,11,3,1,7,1,1,0,0
432300,42,11,2,1,8,1,1,0,0
432300,43,11,2,1,8,1,1,0,0
432300,44,11,2,1,8,1,1,0,0
432300,45,11,1,1,9,1,0,0,1
432300,46,11,1,1,9,1,0,0,1
432300,47,11,1,1,9,1,0,0,1
432300,48,11,1,1,9,1,0,0,1
432300,50,11,1,1,9,1,0,0,1
432310,7,1,1,0,0,0,0,0,0
432310,8,1,1,0,0,0,0,0,0
432310,9,1,1,0,0,0,0,0,0
432310,10,2,1,0,1,0,0,0,0
432310,11,2,1,0,1,0,0,0,0
432310,12,2,1,0,1,0,0,0,0
432310,13,2,1,0,1,0,0,0,0
432310,14,2,1,0,1,0,0,0,0
432310,15,2,1,0,1,0,0,0,0
432310,16,2,1,0,1,0,0,0,0
432310,17,2,1,0,1,0,0,0,0
432310,18,2,1,0,1,0,0,0,0
432310,19,2,1,0,1,0,0,0,0
432310,20,2,1,0,1,0,0,0,0
432310,21,2,1,0,1,0,0,0,0
432310,22,2,0,0,2,0,0,0,0
432310,23,2,0,0,2,0,0,0,0
432310,24,2,0,0,2,0,0,0,0
432310,25,2,0,0,2,0,0,0,0
432310,26,2,0,0,2,0,0,0,0
432310,27,2,0,0,2,0,0,0,0
432310,28,2,0,0,2,0,0,0,0
432310,29,2,0,0,2,0,0,0,0
432310,30,2,0,0,2,0,0,0,0
432310,31,2,0,0,2,0,0,0,0
432310,32,2,0,0,2,0,0,0,0
432310,33,2,0,0,2,0,0,0,0
432310,34,2,0,0,2,0,0,0,0
432310,35,2,0,0,2,0,0,0,0
432310,36,2,0,0,2,0,0,0,0
432310,37,2,0,0,2,0,0,0,0
432310,38,2,0,0,2,0,0,0,0
432310,39,2,0,0,2,0,0,0,0
432310,40,2,0,0,2,0,0,0,0
432310,41,2,0,0,2,0,0,0,0
432310,42,2,0,0,2,0,0,0,0
432310,43,2,0,0,2,0,0,0,0
432310,44,2,0,0,2,0,0,0,0
432310,45,2,0,0,2,0,0,0,0
432310,46,2,0,0,2,0,0,0,0
432310,47,2,0,0,2,0,0,0,0
432310,48,2,0,0,2,0,0,0,0
432310,50,2,0,0,2,0,0,0,0
420140,28,1,1,0,0,0,0,0,0
420140,29,1,1,0,0,0,0,0,0
420140,30,1,1,0,0,0,0,0,0
420140,31,1,0,0,1,0,0,0,0
420140,32,1,0,0,1,0,0,0,0
420140,33,1,0,0,1,0,0,0,0
420140,34,1,0,0,1,0,0,0,0
420140,35,1,0,0,1,0,0,0,0
420140,36,1,0,0,1,0,0,0,0
420140,37,1,0,0,1,0,0,0,0
420140,38,1,0,0,1,0,0,0,0
420140,39,1,0,0,1,0,0,0,0
420140,40,1,0,0,1,0,0,0,0
420140,41,1,0,0,1,0,0,0,0
420140,42,1,0,0,1,0,0,0,0
420140,43,1,0,0,1,0,0,0,0
420140,44,1,0,0,1,0,0,0,0
420140,45,1,0,0,1,0,0,0,0
420140,46,1,0,0,1,0,0,0,0
420140,47,1,0,0,1,0,0,0,0
420140,48,1,0,0,1,0,0,0,0
420140,50,1,0,0,1,0,0,0,0
420240,11,1,1,0,0,0,0,0,0
420240,12,1,1,0,0,0,0,0,0
420240,13,1,0,0,1,0,0,0,0
420240,14,1,0,0,1,0,0,0,0
420240,15,1,0,0,1,0,0,0,0
420240,16,1,0,0,1,0,0,0,0
420240,17,1,0,0,1,0,0,0,0
420240,18,1,0,0,1,0,0,0,0
420240,19,1,0,0,1,0,0,0,0
420240,20,1,0,0,1,0,0,0,0
420240,21,1,0,0,1,0,0,0,0
420240,22,1,0,0,1,0,0,0,0
420240,23,1,0,0,1,0,0,0,0
420240,24,1,0,0,1,0,0,0,0
420240,25,1,0,0,1,0,0,0,0
420240,26,1,0,0,1,0,0,0,0
420240,27,1,0,0,1,0,0,0,0
420240,28,1,0,0,1,0,0,0,0
420240,29,1,0,0,1,0,0,0,0
420240,30,1,0,0,1,0,0,0,0
420240,31,1,0,0,1,0,0,0,0
420240,32,1,0,0,1,0,0,0,0
420240,33,1,0,0,1,0,0,0,0
420240,34,1,0,0,1,0,0,0,0
420240,35,1,0,0,1,0,0,0,0
420240,36,1,0,0,1,0,0,0,0
420240,37,1,0,0,1,0,0,0,0
420240,38,1,0,0,1,0,0,0,0
420240,39,1,0,0,1,0,0,0,0
420240,40,1,0,0,1,0,0,0,0
420240,41,1,0,0,1,0,0,0,0
420240,42,1,0,0,1,0,0,0,0
420240,43,1,0,0,1,0,0,0,0
420240,44,1,0,0,1,0,0,0,0
420240,45,1,0,0,1,0,0,0,0
420240,46,1,0,0,1,0,0,0,0
420240,47,1,0,0,1,0,0,0,0
420240,48,1,0,0,1,0,0,0,0
420240,50,1,0,0,1,0,0,0,0
420243,15,1,1,0,0,0,0,0,0
420243,16,1,1,0,0,0,0,0,0
420243,17,1,1,0,0,0,0,0,0
420243,18,1,1,0,0,0,0,0,0
420243,19,1,0,1,0,0,0,0,0
420243,20,1,0,1,0,0,0,0,0
420243,21,1,0,1,0,0,0,0,0
420243,22,1,0,1,0,0,0,0,0
420243,23,1,0,1,0,0,0,0,0
420243,24,1,0,1,0,0,0,0,0
420243,25,1,0,1,0,0,0,0,0
420243,26,1,0,1,0,0,0,0,0
420243,27,1,0,1,0,0,0,0,0
420243,28,1,0,1,0,0,0,0,0
420243,29,1,0,1,0,0,0,0,0
420243,30,1,0,1,0,0,0,0,0
420243,31,1,0,1,0,0,0,0,0
420243,32,1,0,1,0,0,0,0,0
420243,33,1,0,1,0,0,0,0,0
420243,34,1,0,1,0,0,0,0,0
420243,35,1,0,1,0,0,0,0,0
420243,36,1,0,1,0,0,0,0,0
420243,37,1,0,1,0,0,0,0,0
420243,38,1,0,1,0,0,0,0,0
420243,39,1,0,1,0,0,0,0,0
420243,40,1,0,1,0,0,0,0,0
420243,41,1,0,1,0,0,0,0,0
420243,42,1,0,1,0,0,0,0,0
420243,43,1,0,1,0,0,0,0,0
420243,44,1,0,1,0,0,0,0,0
420243,45,1,0,1,0,0,0,0,0
420243,46,1,0,1,0,0,0,0,0
420243,47,1,0,1,0,0,0,0,0
420243,48,1,0,1,0,0,0,0,0
420243,50,1,0,1,0,0,0,0,0
420280,14,1,1,0,0,0,0,0,0
420280,15,1,1,0,0,0,0,0,0
420280,16,1,1,0,0,0,0,0,0
420280,17,1,1,0,0,0,0,0,0
420280,18,1,1,0,0,0,0,0,0
420280,19,1,0,0,1,0,0,0,0
420280,20,1,0,0,1,0,0,0,0
420280,21,1,0,0,1,0,0,0,0
420280,22,1,0,0,1,0,0,0,0
420280,23,1,0,0,1,0,0,0,0
420280,24,1,0,0,1,0,0,0,0
420280,25,1,0,0,1,0,0,0,0
420280,26,1,0,0,1,0,0,0,0
420280,27,1,0,0,1,0,0,0,0
420280,28,1,0,0,1,0,0,0,0
420280,29,1,0,0,1,0,0,0,0
420280,30,1,0,0,1,0,0,0,0
420280,31,1,0,0,1,0,0,0,0
420280,32,1,0,0,1,0,0,0,0
420280,33,1,0,0,1,0,0,0,0
420280,34,1,0,0,1,0,0,0,0
420280,35,1,0,0,1,0,0,0,0
420280,36,1,0,0,1,0,0,0,0
420280,37,1,0,0,1,0,0,0,0
420280,38,1,0,0,1,0,0,0,0
420280,39,1,0,0,1,0,0,0,0
420280,40,1,0,0,1,0,0,0,0
420280,41,1,0,0,1,0,0,0,0
420280,42,1,0,0,1,0,0,0,0
420280,43,1,0,0,1,0,0,0,0
420280,44,1,0,0,1,0,0,0,0
420280,45,1,0,0,1,0,0,0,0
420280,46,1,0,0,1,0,0,0,0
420280,47,1,0,0,1,0,0,0,0
420280,48,1,0,0,1,0,0,0,0
420280,50,1,0,0,1,0,0,0,0
420420,9,1,1,0,0,0,0,0,0
420420,10,1,1,0,0,0,0,0,0
420420,11,1,0,0,1,0,0,0,0
420420,12,1,0,0,1,0,0,0,0
420420,13,1,0,0,1,0,0,0,0
420420,14,1,0,0,1,0,0,0,0
420420,15,1,0,0,1,0,0,0,0
420420,16,1,0,0,1,0,0,0,0
420420,17,1,0,0,1,0,0,0,0
420420,18,1,0,0,1,0,0,0,0
420420,19,1,0,0,1,0,0,0,0
420420,20,1,0,0,1,0,0,0,0
420420,21,1,0,0,1,0,0,0,0
420420,22,1,0,0,1,0,0,0,0
420420,23,1,0,0,1,0,0,0,0
420420,24,1,0,0,1,0,0,0,0
420420,25,1,0,0,1,0,0,0,0
420420,26,1,0,0,1,0,0,0,0
420420,27,1,0,0,1,0,0,0,0
420420,28,1,0,0,1,0,0,0,0
420420,29,1,0,0,1,0,0,0,0
420420,30,1,0,0,1,0,0,0,0
420420,31,1,0,0,1,0,0,0,0
420420,32,1,0,0,1,0,0,0,0
420420,33,1,0,0,1,0,0,0,0
420420,34,1,0,0,1,0,0,0,0
420420,35,1,0,0,1,0,0,0,0
420420,36,1,0,0,1,0,0,0,0
420420,37,1,0,0,1,0,0,0,0
420420,38,1,0,0,1,0,0,0,0
420420,39,1,0,0,1,0,0,0,0
420420,40,1,0,0,1,0,0,0,0
420420,41,1,0,0,1,0,0,0,0
420420,42,1,0,0,1,0,0,0,0
420420,43,1,0,0,1,0,0,0,0
420420,44,1,0,0,1,0,0,0,0
420420,45,1,0,0,1,0,0,0,0
420420,46,1,0,0,1,0,0,0,0
420420,47,1,0,0,1,0,0,0,0
420420,48,1,0,0,1,0,0,0,0
420420,50,1,0,0,1,0,0,0,0
420540,20,1,1,0,0,1,1,0,0
420540,21,1,1,0,0,1,1,0,0
420540,22,1,1,0,0,1,1,0,0
420540,23,1,1,0,0,1,1,0,0
420540,24,1,1,0,0,1,1,0,0
420540,25,1,1,0,0,1,1,0,0
420540,26,1,1,0,0,1,1,0,0
420540,27,1,1,0,0,1,1,0,0
420540,28,1,1,0,0,1,1,0,0
420540,29,1,0,0,1,1,0,0,1
420540,30,1,0,0,1,1,0,0,1
420540,31,1,0,0,1,1,0,0,1
420540,32,1,0,0,1,1,0,0,1
420540,33,1,0,0,1,1,0,0,1
420540,34,1,0,0,1,1,0,0,1
420540,35,1,0,0,1,1,0,0,1
420540,36,1,0,0,1,1,0,0,1
420540,37,1,0,0,1,1,0,0,1
420540,38,1,0,0,1,1,0,0,1
420540,39,1,0,0,1,1,0,0,1
420540,40,1,0,0,1,1,0,0,1
420540,41,1,0,0,1,1,0,0,1
420540,42,1,0,0,1,1,0,0,1
420540,43,1,0,0,1,1,0,0,1
420540,44,1,0,0,1,1,0,0,1
420540,45,2,1,0,1,1,0,0,1
420540,46,2,1,0,1,1,0,0,1
420540,47,2,1,0,1,1,0,0,1
420540,48,2,1,0,1,1,0,0,1
420540,50,2,1,0,1,1,0,0,1
420770,31,1,0,1,0,0,0,0,0
420770,32,1,0,1,0,0,0,0,0
420770,33,1,0,1,0,0,0,0,0
420770,34,1,0,1,0,0,0,0,0
420770,35,1,0,1,0,0,0,0,0
420770,36,1,0,1,0,0,0,0,0
420770,37,1,0,1,0,0,0,0,0
420770,38,1,0,1,0,0,0,0,0
420770,39,1,0,1,0,0,0,0,0
420770,40,1,0,1,0,0,0,0,0
420770,41,1,0,1,0,0,0,0,0
420770,42,1,0,1,0,0,0,0,0
420770,43,1,0,1,0,0,0,0,0
420770,44,1,0,1,0,0,0,0,0
420770,45,1,0,1,0,0,0,0,0
420770,46,1,0,1,0,0,0,0,0
420770,47,1,0,1,0,0,0,0,0
420770,48,1,0,1,0,0,0,0,0
420770,50,1,0,1,0,0,0,0,0
420780,44,1,0,1,0,1,0,1,0
420780,45,1,0,1,0,1,0,1,0
420780,46,1,0,1,0,1,0,1,0
420780,47,1,0,1,0,1,0,1,0
420780,48,1,0,1,0,1,0,1,0
420780,50,1,0,1,0,1,0,1,0
420820,21,1,0,0,1,0,0,0,0
420820,22,1,0,0,1,0,0,0,0
420820,23,1,0,0,1,0,0,0,0
420820,24,1,0,0,1,0,0,0,0
420820,25,1,0,0,1,0,0,0,0
420820,26,1,0,0,1,0,0,0,0
420820,27,1,0,0,1,0,0,0,0
420820,28,1,0,0,1,0,0,0,0
420820,29,1,0,0,1,0,0,0,0
420820,30,1,0,0,1,0,0,0,0
420820,31,1,0,0,1,0,0,0,0
420820,32,1,0,0,1,0,0,0,0
420820,33,1,0,0,1,0,0,0,0
